booking_id,tourist_country,hotel_city,arrival_date,hotel_stars,meal_plan,room_type,nights,price_per_night,transport_type,booking_channel,month,day_of_week,quarter,total_cost,spend_category
B1723,Australia,Galle,2024-09-27,4,Half Board,Deluxe,7,13796.0,Bus,Agent,9,Friday,3,96572.0,High Spender
B1724,UK,Negombo,2024-09-24,3,Room Only,Standard,6,7548.0,Flight,Agent,9,Tuesday,3,45288.0,Medium Spender
B1725,India,Kandy,2024-02-11,5,Breakfast,Suite,7,25193.0,Bus,Direct,2,Sunday,1,176351.0,High Spender
B1726,UK,Galle,2024-12-02,5,Breakfast,Budget,4,24840.0,Flight,Direct,12,Monday,4,99360.0,High Spender
B1727,India,Kandy,2024-04-16,3,Half Board,Budget,6,8526.0,Bus,Online,4,Tuesday,2,51156.0,High Spender
B1728,USA,Galle,2024-12-08,4,Breakfast,Standard,6,14683.0,Flight,Online,12,Sunday,4,88098.0,High Spender
B1729,UK,Colombo,2024-09-29,3,Full Board,Deluxe,2,8234.0,Bus,Direct,9,Sunday,3,16468.0,Low Spender
B1730,UK,Colombo,2024-09-28,4,Room Only,Budget,1,14350.0,Flight,Agent,9,Saturday,3,14350.0,Low Spender
B1731,  UK  ,Colombo,2024-06-24,5,Full Board,Standard,4,26287.0,Train,Travel Agency,6,Monday,2,105148.0,High Spender
B1732,Germany,Kandy,2024-10-17,3,Breakfast,Deluxe,2,8477.0,Flight,Online,10,Thursday,4,16954.0,Low Spender
B1733,Russia,Negombo,2024-08-08,3,Half Board,Deluxe,4,8265.0,Flight,Direct,8,Thursday,3,33060.0,Medium Spender
B1734,UK,Kandy,2024-04-05,4,Half Board,Budget,1,14639.0,Train,Travel Agency,4,Friday,2,14639.0,Low Spender
B1735,China,Galle,2024-05-02,4,Full Board,Standard,4,13584.0,Train,Travel Agency,5,Thursday,2,54336.0,High Spender
B1736,India,Colombo,2024-05-07,4,Breakfast,Budget,4,15921.0,Bus,Online,5,Tuesday,2,63684.0,High Spender
B1737,UK,Negombo,2024-11-15,5,Full Board,Deluxe,6,26958.0,Bus,Direct,11,Friday,4,161748.0,High Spender
B1738,Russia,Negombo,2024-01-20,3,Room Only,Standard,4,8768.0,Flight,Direct,1,Saturday,1,35072.0,Medium Spender
B1739,India,Negombo,2024-09-17,3,Half Board,Deluxe,6,7632.0,Flight,Agent,9,Tuesday,3,45792.0,Medium Spender
B1740,Australia,Kandy,2024-10-21,3,Full Board,Suite,4,7616.0,Flight,Agent,10,Monday,4,30464.0,Medium Spender
B1741,France,Negombo,2024-09-17,4,Half Board,Deluxe,7,16382.0,Flight,Agent,9,Tuesday,3,114674.0,High Spender
B1742,Germany,Negombo,2024-03-10,4,Room Only,Suite,3,16164.0,Flight,Travel Agency,3,Sunday,1,48492.0,Medium Spender
B1743,Russia,Galle,2024-07-15,4,Room Only,Standard,3,16341.0,Flight,Travel Agency,7,Monday,3,49023.0,Medium Spender
B1744,  China  ,Kandy,2024-09-19,3,Breakfast,Standard,4,7654.0,Taxi,Travel Agency,9,Thursday,3,30616.0,Medium Spender
B1745,UK,Colombo,2024-01-07,5,Room Only,Deluxe,2,25063.0,Taxi,Online,1,Sunday,1,50126.0,High Spender
B1746,UK,Colombo,2024-03-26,3,Half Board,Budget,6,8555.0,Train,Online,3,Tuesday,1,51330.0,High Spender
B1747,  India  ,Kandy,2024-01-04,4,Half Board,Budget,1,13669.0,Taxi,Direct,1,Thursday,1,13669.0,Low Spender
B1748,India,Negombo,2024-05-02,5,Room Only,Budget,5,24913.0,Bus,Online,5,Thursday,2,124565.0,High Spender
B1749,UK,Colombo,2024-08-26,3,Full Board,Standard,6,7823.0,Bus,Travel Agency,8,Monday,3,46938.0,Medium Spender
B1750,UK,Kandy,2024-06-01,3,Breakfast,Deluxe,1,7624.0,Train,Agent,6,Saturday,2,7624.0,Low Spender
B1751,France,Colombo,2024-04-08,4,Full Board,Suite,1,15562.0,Train,Online,4,Monday,2,15562.0,Low Spender
B1752,India,Galle,2024-03-27,3,Breakfast,Budget,1,8151.0,Train,Travel Agency,3,Wednesday,1,8151.0,Low Spender
B1753,  UK  ,Kandy,2024-04-10,4,Room Only,Budget,3,14894.0,Bus,Online,4,Wednesday,2,44682.0,Medium Spender
B1754,UK,Negombo ,2024-10-15,3,Room Only,Suite,2,8184.0,Flight,Agent,10,Tuesday,4,16368.0,Low Spender
B1755,Germany,Colombo,2024-02-25,3,Full Board,Budget,6,8014.0,Flight,Travel Agency,2,Sunday,1,48084.0,Medium Spender
B1756,UK,Galle,2024-06-10,5,Half Board,Suite,7,23059.0,Taxi,Online,6,Monday,2,161413.0,High Spender
B1757,Russia,Colombo,2024-01-04,4,Half Board,Deluxe,2,14721.0,Train,Agent,1,Thursday,1,29442.0,Medium Spender
B1758,USA,Negombo,2024-04-04,4,Breakfast,Budget,6,14691.0,Train,Direct,4,Thursday,2,88146.0,High Spender
B1759,India,Colombo,2024-12-06,5,Room Only,Deluxe,3,26209.0,Taxi,Travel Agency,12,Friday,4,78627.0,High Spender
B1760,UK,Galle,2024-08-03,5,Half Board,Deluxe,1,23623.0,Train,Travel Agency,8,Saturday,3,23623.0,Medium Spender
B1761,China,Colombo ,2024-10-12,3,Breakfast,Deluxe,3,8523.0,Bus,Direct,10,Saturday,4,25569.0,Medium Spender
B1762,UK,Kandy,2024-02-26,4,Room Only,Standard,7,14789.0,Taxi,Direct,2,Monday,1,103523.0,High Spender
B1763,Australia,Colombo,2024-10-11,4,Full Board,Standard,2,14890.0,Flight,Online,10,Friday,4,29780.0,Medium Spender
B1764,  Germany  ,Colombo,2024-04-28,4,Room Only,Budget,5,13597.0,Bus,Agent,4,Sunday,2,67985.0,High Spender
B1765,UK,Kandy,2024-09-27,3,Full Board,Standard,7,7515.0,Bus,Agent,9,Friday,3,52605.0,High Spender
B1766,India,Kandy,2024-01-21,5,Breakfast,Budget,2,25370.0,Taxi,Direct,1,Sunday,1,50740.0,High Spender
B1767,USA,Colombo,2024-02-03,3,Breakfast,Suite,6,8702.0,Train,Online,2,Saturday,1,52212.0,High Spender
B1768,France,Galle,2024-01-02,3,Room Only,Budget,5,8030.0,Train,Direct,1,Tuesday,1,40150.0,Medium Spender
B1769,  Germany  ,Kandy,2024-11-09,3,Room Only,Budget,1,7603.0,Taxi,Online,11,Saturday,4,7603.0,Low Spender
B1770,France,Kandy,2024-11-17,3,Breakfast,Standard,6,7991.0,Taxi,Travel Agency,11,Sunday,4,47946.0,Medium Spender
B1771,  India  ,Kandy ,2024-06-21,4,Room Only,Suite,4,16499.0,Taxi,Agent,6,Friday,2,65996.0,High Spender
B1772,Germany,Galle ,2024-10-28,5,Half Board,Standard,2,24672.0,Flight,Agent,10,Monday,4,49344.0,Medium Spender
B1773,UK,Negombo,2024-06-11,3,Half Board,Deluxe,3,8001.0,Bus,Agent,6,Tuesday,2,24003.0,Medium Spender
B1774,India,Galle,2024-01-07,3,Half Board,Standard,3,8420.0,Bus,Travel Agency,1,Sunday,1,25260.0,Medium Spender
B1775,India,Kandy ,2024-11-01,4,Half Board,Deluxe,7,14713.0,Taxi,Agent,11,Friday,4,102991.0,High Spender
B1776,Germany,Colombo,2024-11-25,5,Room Only,Standard,6,26349.0,Flight,Agent,11,Monday,4,158094.0,High Spender
B1777,Germany,Kandy,2024-05-27,3,Breakfast,Suite,2,7253.0,Bus,Online,5,Monday,2,14506.0,Low Spender
B1778,Australia,Kandy ,2024-07-02,5,Breakfast,Suite,3,23298.0,Train,Direct,7,Tuesday,3,69894.0,High Spender
B1779,India,Colombo,2024-02-18,5,Breakfast,Deluxe,1,25244.0,Taxi,Online,2,Sunday,1,25244.0,Medium Spender
B1780,  Russia  ,Colombo,2024-01-10,4,Full Board,Budget,1,13682.0,Train,Agent,1,Wednesday,1,13682.0,Low Spender
B1781,UK,Colombo,2024-10-14,3,Breakfast,Suite,1,7247.0,Train,Agent,10,Monday,4,7247.0,Low Spender
B1782,  USA  ,Negombo,2024-08-06,3,Half Board,Budget,2,7246.0,Bus,Direct,8,Tuesday,3,14492.0,Low Spender
B1783,India,Colombo,2024-05-12,4,Full Board,Budget,3,15465.0,Train,Travel Agency,5,Sunday,2,46395.0,Medium Spender
B1784,China,Kandy,2024-01-13,3,Room Only,Deluxe,2,7210.0,Taxi,Agent,1,Saturday,1,14420.0,Low Spender
B1785,France,Colombo,2024-06-28,5,Full Board,Budget,4,27495.0,Train,Agent,6,Friday,2,109980.0,High Spender
B1786,USA,Colombo,2024-08-22,5,Breakfast,Suite,4,27434.0,Taxi,Travel Agency,8,Thursday,3,109736.0,High Spender
B1787,India,Galle,2024-07-23,3,Breakfast,Deluxe,1,8730.0,Taxi,Travel Agency,7,Tuesday,3,8730.0,Low Spender
B1788,France,Colombo,2024-11-15,4,Full Board,Suite,7,13741.0,Train,Online,11,Friday,4,96187.0,High Spender
B1789,UK,Negombo,2024-02-25,5,Half Board,Suite,3,27367.0,Train,Agent,2,Sunday,1,82101.0,High Spender
B1790,UK,Colombo,2024-08-02,5,Full Board,Standard,1,23254.0,Bus,Travel Agency,8,Friday,3,23254.0,Medium Spender
B1791,USA,Colombo ,2024-05-11,5,Breakfast,Budget,4,25799.0,Bus,Direct,5,Saturday,2,103196.0,High Spender
B1792,UK,Galle,2024-11-09,4,Breakfast,Budget,5,13940.0,Train,Online,11,Saturday,4,69700.0,High Spender
B1793,India,Colombo,2024-10-27,4,Breakfast,Budget,5,15050.0,Taxi,Online,10,Sunday,4,75250.0,High Spender
B1794,France,Colombo,2024-02-20,3,Room Only,Standard,1,7457.0,Bus,Direct,2,Tuesday,1,7457.0,Low Spender
B1795,UK,Galle,2024-05-06,3,Room Only,Suite,1,7697.0,Taxi,Online,5,Monday,2,7697.0,Low Spender
B1796,UK,Galle,2024-11-24,5,Full Board,Budget,1,23513.0,Flight,Agent,11,Sunday,4,23513.0,Medium Spender
B1797,France,Kandy,2024-01-26,3,Room Only,Deluxe,1,8701.0,Train,Direct,1,Friday,1,8701.0,Low Spender
B1798,UK,Colombo,2024-12-19,4,Room Only,Suite,7,15456.0,Taxi,Online,12,Thursday,4,108192.0,High Spender
B1799,China,Kandy,2024-03-20,4,Room Only,Deluxe,1,15245.0,Bus,Travel Agency,3,Wednesday,1,15245.0,Low Spender
B1800,  India  ,Colombo,2024-03-02,3,Breakfast,Suite,3,7557.0,Train,Online,3,Saturday,1,22671.0,Medium Spender
B1801,Germany,Galle,2024-08-15,5,Room Only,Suite,2,26396.0,Flight,Agent,8,Thursday,3,52792.0,High Spender
B1802,UK,Colombo,2024-12-19,5,Room Only,Suite,7,23273.0,Train,Travel Agency,12,Thursday,4,162911.0,High Spender
B1803,UK,Colombo,2024-06-22,3,Room Only,Suite,4,8095.0,Flight,Online,6,Saturday,2,32380.0,Medium Spender
B1804,UK,Galle,2024-10-08,4,Half Board,Suite,7,16410.0,Flight,Online,10,Tuesday,4,114870.0,High Spender
B1805,France,Colombo,2024-03-10,3,Full Board,Standard,2,8752.0,Flight,Travel Agency,3,Sunday,1,17504.0,Low Spender
B1806,India,Galle,2024-07-14,5,Half Board,Suite,3,24492.0,Taxi,Online,7,Sunday,3,73476.0,High Spender
B1807,  China  ,Colombo ,2024-11-13,5,Room Only,Standard,5,26748.0,Bus,Agent,11,Wednesday,4,133740.0,High Spender
B1808,UK,Kandy ,2024-06-01,3,Full Board,Budget,1,7968.0,Flight,Agent,6,Saturday,2,7968.0,Low Spender
B1809,Australia,Galle,2024-09-24,4,Breakfast,Deluxe,7,14135.0,Flight,Agent,9,Tuesday,3,98945.0,High Spender
B1810,France,Kandy,2024-04-22,3,Room Only,Deluxe,1,8381.0,Flight,Online,4,Monday,2,8381.0,Low Spender
B1811,UK,Kandy,2024-02-06,4,Full Board,Deluxe,7,15922.0,Taxi,Direct,2,Tuesday,1,111454.0,High Spender
B1812,  UK  ,Negombo,2024-11-10,4,Breakfast,Deluxe,5,13772.0,Flight,Direct,11,Sunday,4,68860.0,High Spender
B1813,USA,Negombo,2024-08-03,4,Breakfast,Suite,5,15960.0,Taxi,Online,8,Saturday,3,79800.0,High Spender
B1814,India,Galle,2024-02-26,3,Room Only,Suite,4,7727.0,Flight,Agent,2,Monday,1,30908.0,Medium Spender
B1815,Germany,Kandy,2024-06-23,4,Half Board,Standard,4,16062.0,Flight,Travel Agency,6,Sunday,2,64248.0,High Spender
B1816,  UK  ,Colombo ,2024-05-29,4,Half Board,Deluxe,4,15819.0,Taxi,Agent,5,Wednesday,2,63276.0,High Spender
B1817,UK,Kandy,2024-02-01,5,Full Board,Budget,3,24421.0,Bus,Travel Agency,2,Thursday,1,73263.0,High Spender
B1818,UK,Galle,2024-02-01,3,Room Only,Suite,3,7691.0,Train,Online,2,Thursday,1,23073.0,Medium Spender
B1819,India,Colombo,2024-06-03,5,Half Board,Suite,6,23405.0,Flight,Agent,6,Monday,2,140430.0,High Spender
B1820,USA,Kandy,2024-09-27,4,Breakfast,Suite,2,15165.0,Bus,Online,9,Friday,3,30330.0,Medium Spender
B1821,UK,Kandy,2024-07-12,5,Breakfast,Standard,4,27227.0,Train,Direct,7,Friday,3,108908.0,High Spender
B1822,Australia,Kandy,2024-12-20,3,Half Board,Standard,2,8628.0,Taxi,Travel Agency,12,Friday,4,17256.0,Low Spender
B1823,China,Colombo,2024-05-14,5,Full Board,Standard,2,22787.0,Bus,Direct,5,Tuesday,2,45574.0,Medium Spender
B1824,India,Colombo,2024-09-25,5,Breakfast,Suite,2,25388.0,Flight,Direct,9,Wednesday,3,50776.0,High Spender
B1825,Russia,Galle,2024-06-09,3,Half Board,Suite,4,7292.0,Taxi,Travel Agency,6,Sunday,2,29168.0,Medium Spender
B1826,India,Kandy,2024-02-09,5,Room Only,Standard,7,26406.0,Bus,Agent,2,Friday,1,184842.0,High Spender
B1827,France,Galle,2024-03-07,4,Breakfast,Standard,1,15618.0,Train,Agent,3,Thursday,1,15618.0,Low Spender
B1829,  India  ,Kandy,2024-10-05,4,Room Only,Deluxe,3,16011.0,Taxi,Agent,10,Saturday,4,48033.0,Medium Spender
B1830,UK,Kandy,2024-10-23,3,Breakfast,Standard,2,7247.0,Train,Travel Agency,10,Wednesday,4,14494.0,Low Spender
B1831,USA,Colombo,2024-05-16,3,Full Board,Deluxe,4,8526.0,Flight,Travel Agency,5,Thursday,2,34104.0,Medium Spender
B1832,Germany,Negombo,2024-01-10,3,Room Only,Suite,2,7913.0,Flight,Direct,1,Wednesday,1,15826.0,Low Spender
B1833,India,Colombo,2024-04-04,4,Full Board,Standard,3,16250.0,Taxi,Agent,4,Thursday,2,48750.0,Medium Spender
B1834,India,Kandy,2024-08-15,4,Breakfast,Budget,5,14166.0,Flight,Travel Agency,8,Thursday,3,70830.0,High Spender
B1835,UK,Negombo,2024-11-11,5,Half Board,Budget,6,25518.0,Train,Agent,11,Monday,4,153108.0,High Spender
B1836,USA,Colombo,2024-02-14,3,Room Only,Suite,2,7756.0,Flight,Direct,2,Wednesday,1,15512.0,Low Spender
B1837,India,Colombo,2024-08-08,5,Full Board,Suite,4,25729.0,Train,Travel Agency,8,Thursday,3,102916.0,High Spender
B1838,India,Negombo ,2024-10-28,4,Half Board,Deluxe,1,14857.0,Flight,Travel Agency,10,Monday,4,14857.0,Low Spender
B1839,USA,Negombo,2024-07-30,3,Breakfast,Budget,5,7216.0,Flight,Agent,7,Tuesday,3,36080.0,Medium Spender
B1840,USA,Negombo,2024-06-02,3,Room Only,Deluxe,3,8067.0,Flight,Agent,6,Sunday,2,24201.0,Medium Spender
B1841,Russia,Colombo,2024-03-29,3,Breakfast,Standard,3,7307.0,Train,Direct,3,Friday,1,21921.0,Medium Spender
B1842,India,Negombo,2024-02-28,5,Breakfast,Deluxe,3,24142.0,Flight,Agent,2,Wednesday,1,72426.0,High Spender
B1843,France,Galle,2024-05-25,5,Breakfast,Standard,7,26378.0,Train,Agent,5,Saturday,2,184646.0,High Spender
B1844,Australia,Kandy,2024-03-08,3,Room Only,Deluxe,5,8394.0,Train,Online,3,Friday,1,41970.0,Medium Spender
B1845,India,Colombo,2024-03-23,5,Room Only,Suite,7,24166.0,Taxi,Direct,3,Saturday,1,169162.0,High Spender
B1846,China,Negombo,2024-03-01,3,Breakfast,Suite,4,7516.0,Taxi,Travel Agency,3,Friday,1,30064.0,Medium Spender
B1847,UK,Negombo,2024-07-15,3,Half Board,Budget,5,7525.0,Taxi,Direct,7,Monday,3,37625.0,Medium Spender
B1848,Germany,Colombo,2024-08-16,3,Breakfast,Budget,4,7795.0,Taxi,Agent,8,Friday,3,31180.0,Medium Spender
B1849,India,Colombo,2024-12-07,5,Full Board,Deluxe,4,23014.0,Train,Online,12,Saturday,4,92056.0,High Spender
B1850,India,Galle,2024-01-14,3,Breakfast,Deluxe,3,8599.0,Bus,Online,1,Sunday,1,25797.0,Medium Spender
B1851,UK,Galle,2024-06-18,4,Room Only,Deluxe,1,14312.0,Train,Online,6,Tuesday,2,14312.0,Low Spender
B1852,UK,Galle,2024-09-21,4,Full Board,Suite,6,13918.0,Taxi,Agent,9,Saturday,3,83508.0,High Spender
B1853,France,Colombo,2024-02-17,5,Breakfast,Deluxe,6,26489.0,Bus,Online,2,Saturday,1,158934.0,High Spender
B1854,Russia,Colombo,2024-10-04,4,Full Board,Budget,4,14978.0,Taxi,Agent,10,Friday,4,59912.0,High Spender
B1855,USA,Kandy,2024-10-12,4,Half Board,Budget,3,16117.0,Flight,Agent,10,Saturday,4,48351.0,Medium Spender
B1856,China,Negombo,2024-05-20,3,Half Board,Deluxe,6,8043.0,Train,Agent,5,Monday,2,48258.0,Medium Spender
B1857,India,Galle,2024-03-10,4,Breakfast,Budget,6,15023.0,Taxi,Travel Agency,3,Sunday,1,90138.0,High Spender
B1858,UK,Colombo,2024-04-20,5,Half Board,Deluxe,1,26428.0,Taxi,Agent,4,Saturday,2,26428.0,Medium Spender
B1859,France,Colombo,2024-02-24,5,Breakfast,Deluxe,6,26479.0,Taxi,Agent,2,Saturday,1,158874.0,High Spender
B1860,India,Kandy,2024-04-06,5,Half Board,Standard,6,22563.0,Train,Agent,4,Saturday,2,135378.0,High Spender
B1861,India,Kandy,2024-10-31,3,Room Only,Suite,4,7472.0,Taxi,Online,10,Thursday,4,29888.0,Medium Spender
B1862,India,Galle ,2024-06-24,3,Half Board,Suite,2,7496.0,Taxi,Direct,6,Monday,2,14992.0,Low Spender
B1863,UK,Colombo,2024-02-13,5,Breakfast,Standard,3,26315.0,Train,Agent,2,Tuesday,1,78945.0,High Spender
B1864,UK,Negombo ,2024-04-23,4,Room Only,Budget,4,16395.0,Train,Travel Agency,4,Tuesday,2,65580.0,High Spender
B1865,India,Kandy,2024-12-16,5,Full Board,Budget,4,27378.0,Train,Travel Agency,12,Monday,4,109512.0,High Spender
B1866,  USA  ,Kandy,2024-01-08,5,Half Board,Standard,4,23367.0,Bus,Travel Agency,1,Monday,1,93468.0,High Spender
B1867,China,Negombo ,2024-12-10,3,Breakfast,Standard,7,7856.0,Flight,Direct,12,Tuesday,4,54992.0,High Spender
B1868,India,Colombo,2024-04-12,5,Room Only,Suite,3,23880.0,Bus,Online,4,Friday,2,71640.0,High Spender
B1869,UK,Kandy,2024-07-17,5,Half Board,Suite,4,26971.0,Flight,Travel Agency,7,Wednesday,3,107884.0,High Spender
B1870,India,Colombo,2024-11-15,3,Half Board,Suite,7,7311.0,Bus,Direct,11,Friday,4,51177.0,High Spender
B1871,UK,Colombo,2024-09-10,5,Breakfast,Standard,3,25986.0,Flight,Agent,9,Tuesday,3,77958.0,High Spender
B1872,India,Galle,2024-02-09,4,Breakfast,Standard,3,14536.0,Bus,Agent,2,Friday,1,43608.0,Medium Spender
B1873,India,Kandy,2024-01-06,3,Half Board,Deluxe,7,8057.0,Train,Travel Agency,1,Saturday,1,56399.0,High Spender
B1874,Germany,Colombo,2024-12-18,4,Breakfast,Standard,5,14801.0,Bus,Online,12,Wednesday,4,74005.0,High Spender
B1875,UK,Colombo,2024-09-13,4,Half Board,Suite,6,16330.0,Train,Online,9,Friday,3,97980.0,High Spender
B1876,India,Kandy,2024-01-09,3,Breakfast,Suite,5,7324.0,Taxi,Online,1,Tuesday,1,36620.0,Medium Spender
B1877,China,Galle ,2024-05-30,3,Full Board,Deluxe,3,7539.0,Flight,Travel Agency,5,Thursday,2,22617.0,Medium Spender
B1878,USA,Galle,2024-06-28,4,Half Board,Suite,7,14902.0,Taxi,Agent,6,Friday,2,104314.0,High Spender
B1879,Australia,Galle,2024-07-07,5,Half Board,Budget,5,24363.0,Flight,Online,7,Sunday,3,121815.0,High Spender
B1880,China,Kandy,2024-02-26,3,Half Board,Deluxe,1,8316.0,Taxi,Online,2,Monday,1,8316.0,Low Spender
B1881,India,Negombo,2024-01-18,4,Room Only,Standard,6,14243.0,Bus,Travel Agency,1,Thursday,1,85458.0,High Spender
B1882,UK,Kandy,2024-08-13,5,Breakfast,Budget,7,24522.0,Flight,Agent,8,Tuesday,3,171654.0,High Spender
B1883,India,Negombo,2024-10-21,5,Half Board,Budget,5,22580.0,Taxi,Travel Agency,10,Monday,4,112900.0,High Spender
B1884,India,Kandy,2024-01-24,4,Full Board,Standard,5,14744.0,Bus,Agent,1,Wednesday,1,73720.0,High Spender
B1885,France,Kandy,2024-09-03,4,Room Only,Deluxe,7,16482.0,Bus,Online,9,Tuesday,3,115374.0,High Spender
B1886,Germany,Colombo,2024-03-01,5,Full Board,Budget,3,25739.0,Taxi,Online,3,Friday,1,77217.0,High Spender
B1887,USA,Colombo,2024-07-19,3,Breakfast,Budget,7,7311.0,Train,Online,7,Friday,3,51177.0,High Spender
B1888,Germany,Colombo,2024-09-17,5,Room Only,Standard,4,23099.0,Train,Travel Agency,9,Tuesday,3,92396.0,High Spender
B1889,USA,Galle,2024-04-29,4,Room Only,Suite,6,16243.0,Flight,Travel Agency,4,Monday,2,97458.0,High Spender
B1890,India,Kandy,2024-05-29,3,Room Only,Standard,6,8312.0,Train,Online,5,Wednesday,2,49872.0,Medium Spender
B1891,  India  ,Galle,2024-11-23,5,Room Only,Budget,3,24293.0,Taxi,Travel Agency,11,Saturday,4,72879.0,High Spender
B1892,UK,Kandy,2024-10-02,4,Breakfast,Budget,3,14275.0,Train,Direct,10,Wednesday,4,42825.0,Medium Spender
B1893,USA,Colombo,2024-05-05,3,Breakfast,Budget,4,8359.0,Flight,Travel Agency,5,Sunday,2,33436.0,Medium Spender
B1894,UK,Kandy,2024-11-24,4,Breakfast,Budget,3,16149.0,Flight,Online,11,Sunday,4,48447.0,Medium Spender
B1895,Australia,Kandy ,2024-12-02,3,Room Only,Deluxe,1,7519.0,Taxi,Online,12,Monday,4,7519.0,Low Spender
B1896,Germany,Colombo,2024-11-18,4,Room Only,Suite,1,14110.0,Flight,Online,11,Monday,4,14110.0,Low Spender
B1897,Germany,Kandy ,2024-07-31,5,Breakfast,Deluxe,7,23995.0,Bus,Online,7,Wednesday,3,167965.0,High Spender
B1898,UK,Kandy,2024-10-23,4,Breakfast,Suite,6,14326.0,Flight,Travel Agency,10,Wednesday,4,85956.0,High Spender
B1899,  Germany  ,Colombo ,2024-11-03,4,Room Only,Standard,7,14916.0,Taxi,Agent,11,Sunday,4,104412.0,High Spender
B1900,UK,Colombo,2024-11-15,3,Full Board,Budget,6,8411.0,Train,Travel Agency,11,Friday,4,50466.0,High Spender
B1901,  India  ,Colombo ,2024-06-15,5,Full Board,Standard,6,23765.0,Taxi,Online,6,Saturday,2,142590.0,High Spender
B1902,USA,Galle,2024-12-02,3,Half Board,Standard,6,8603.0,Train,Travel Agency,12,Monday,4,51618.0,High Spender
B1903,Australia,Colombo,2024-04-24,4,Half Board,Standard,1,14047.0,Bus,Travel Agency,4,Wednesday,2,14047.0,Low Spender
B1904,USA,Colombo,2024-07-11,5,Full Board,Budget,2,27091.0,Bus,Agent,7,Thursday,3,54182.0,High Spender
B1905,USA,Galle,2024-01-22,4,Half Board,Standard,6,15792.0,Bus,Online,1,Monday,1,94752.0,High Spender
B1906,USA,Galle,2024-05-22,5,Room Only,Standard,7,24500.0,Bus,Agent,5,Wednesday,2,171500.0,High Spender
B1907,Germany,Negombo,2024-05-07,5,Half Board,Deluxe,6,24500.0,Train,Agent,5,Tuesday,2,147000.0,High Spender
B1908,UK,Kandy,2024-08-25,5,Full Board,Deluxe,5,22868.0,Bus,Direct,8,Sunday,3,114340.0,High Spender
B1909,Australia,Negombo,2024-03-30,3,Room Only,Deluxe,2,8167.0,Taxi,Agent,3,Saturday,1,16334.0,Low Spender
B1910,China,Colombo,2024-08-01,4,Room Only,Suite,5,15250.0,Train,Agent,8,Thursday,3,76250.0,High Spender
B1911,Russia,Negombo,2024-11-03,5,Breakfast,Standard,2,24103.0,Taxi,Travel Agency,11,Sunday,4,48206.0,Medium Spender
B1912,Germany,Kandy,2024-07-09,4,Room Only,Deluxe,1,14241.0,Train,Online,7,Tuesday,3,14241.0,Low Spender
B1913,India,Kandy,2024-05-06,3,Half Board,Standard,5,8044.0,Train,Online,5,Monday,2,40220.0,Medium Spender
B1914,UK,Colombo,2024-02-04,4,Half Board,Budget,6,16436.0,Taxi,Travel Agency,2,Sunday,1,98616.0,High Spender
B1915,USA,Colombo ,2024-06-05,5,Breakfast,Budget,7,23921.0,Flight,Agent,6,Wednesday,2,167447.0,High Spender
B1916,Germany,Kandy,2024-06-13,3,Full Board,Standard,1,8146.0,Taxi,Direct,6,Thursday,2,8146.0,Low Spender
B1917,UK,Galle,2024-12-23,3,Half Board,Budget,3,8193.0,Train,Online,12,Monday,4,24579.0,Medium Spender
B1918,France,Colombo,2024-09-05,4,Full Board,Budget,5,16329.0,Taxi,Agent,9,Thursday,3,81645.0,High Spender
B1919,Russia,Galle,2024-01-18,5,Half Board,Suite,5,23158.0,Flight,Online,1,Thursday,1,115790.0,High Spender
B1920,China,Colombo,2024-11-11,4,Full Board,Budget,5,14791.0,Bus,Travel Agency,11,Monday,4,73955.0,High Spender
B1921,Australia,Kandy,2024-05-28,3,Half Board,Standard,7,8703.0,Taxi,Direct,5,Tuesday,2,60921.0,High Spender
B1922,UK,Colombo,2024-04-09,4,Half Board,Suite,1,13538.0,Taxi,Travel Agency,4,Tuesday,2,13538.0,Low Spender
B1923,UK,Negombo,2024-06-28,3,Breakfast,Suite,1,8412.0,Train,Online,6,Friday,2,8412.0,Low Spender
B1924,  China  ,Galle,2024-11-01,5,Room Only,Standard,5,24921.0,Train,Travel Agency,11,Friday,4,124605.0,High Spender
B1925,UK,Colombo,2024-06-07,4,Full Board,Deluxe,5,15326.0,Bus,Travel Agency,6,Friday,2,76630.0,High Spender
B1926,Russia,Kandy,2024-03-06,3,Half Board,Budget,1,8306.0,Taxi,Travel Agency,3,Wednesday,1,8306.0,Low Spender
B1927,  China  ,Galle,2024-11-18,3,Half Board,Budget,4,8312.0,Train,Direct,11,Monday,4,33248.0,Medium Spender
B1928,UK,Colombo,2024-11-05,3,Half Board,Budget,3,7754.0,Flight,Online,11,Tuesday,4,23262.0,Medium Spender
B1929,India,Galle,2024-11-13,4,Half Board,Standard,5,15499.0,Taxi,Online,11,Wednesday,4,77495.0,High Spender
B1930,UK,Colombo,2024-10-27,3,Room Only,Deluxe,3,8628.0,Flight,Direct,10,Sunday,4,25884.0,Medium Spender
B1931,UK,Negombo,2024-12-30,5,Breakfast,Standard,1,26521.0,Flight,Agent,12,Monday,4,26521.0,Medium Spender
B1932,UK,Negombo ,2024-01-21,3,Half Board,Suite,6,8717.0,Flight,Travel Agency,1,Sunday,1,52302.0,High Spender
